transaction_id,customer_id,transaction_date,amount,category,payment_mode,merchant_name,status,is_anomaly
TXN100320,15782899,10-10-2024,126442.94,EMI,NetBanking,SBI EMI,Success,1
TXN100321,15610594,02-03-2024,108227.22,Utilities,UPI,Mahanagar Gas,Success,0
TXN100322,15771417,08-02-2024,33405.43,Utilities,NetBanking,TATA Power,Success,0
TXN100323,15614420,28-05-2024,116717.05,Entertainment,NetBanking,BookMyShow,Success,0
TXN100324,15600700,16-05-2024,28977.27,Food,Debit Card,McDonald's,Success,0
TXN100325,15670080,03-03-2024,145401.88,Food,NetBanking,Dominos,Success,1
TXN100326,15628303,11-08-2024,143617.28,Food,NetBanking,McDonald's,Failed,1
TXN100327,15641850,28-05-2024,140322.04,Shopping,Debit Card,Amazon,Success,1
TXN100328,15700223,16-02-2024,15205.95,Travel,NetBanking,MakeMyTrip,Success,0
TXN100329,15750466,08-07-2024,135553.68,Utilities,Credit Card,BSES,Success,1
TXN100330,15802256,16-10-2024,144629.96,Travel,Debit Card,Uber,Reversed,1
TXN100331,15667265,27-01-2024,147201.83,Travel,UPI,IRCTC,Success,1
TXN100332,15811490,31-05-2024,124114.31,Food,Credit Card,Dominos,Success,1
TXN100333,15574783,10-11-2024,92870.82,Food,Credit Card,Zomato,Success,0
TXN100334,15794278,18-08-2024,133680.33,Travel,Debit Card,IRCTC,Success,1
TXN100335,15801062,07-01-2024,4833.24,Travel,Credit Card,Uber,Success,0
TXN100336,15628303,06-01-2024,7331.07,Travel,UPI,OYO,Success,0
TXN100337,15721292,11-01-2024,79521.79,EMI,UPI,ICICI EMI,Success,0
TXN100338,15584545,24-12-2024,111050.75,Shopping,Debit Card,Myntra,Success,0
TXN100339,15688172,21-08-2024,76817.87,Shopping,NetBanking,Amazon,Success,0
TXN100340,15686345,17-05-2024,9549.94,Food,Credit Card,Zomato,Success,0
TXN100341,15762984,23-02-2024,45295.44,Entertainment,NetBanking,Netflix,Success,0
TXN100342,15747174,19-06-2024,114889.9,Entertainment,UPI,Hotstar,Reversed,0
TXN100343,15763055,18-04-2024,121863.01,Shopping,NetBanking,Flipkart,Success,1
TXN100344,15768387,20-10-2024,131168.33,Shopping,NetBanking,Myntra,Success,1
TXN100345,15648702,29-09-2024,18036.75,Healthcare,Credit Card,Max Healthcare,Success,0
TXN100346,15811236,11-06-2024,7362.71,EMI,UPI,HDFC EMI,Success,0
TXN100347,15758482,21-11-2024,99217.84,Utilities,Credit Card,Mahanagar Gas,Success,0
TXN100348,15785869,11-09-2024,77460.37,Shopping,Credit Card,Amazon,Success,0
TXN100349,15585036,01-01-2024,63779.73,EMI,Credit Card,ICICI EMI,Success,0
TXN100350,15794142,13-11-2024,19819.69,Travel,UPI,Yatra,Success,0
TXN100351,15567980,14-03-2024,51656.75,Shopping,UPI,Reliance Retail,Success,0
TXN100352,15665695,31-05-2024,29874.72,Healthcare,UPI,Practo,Success,0
TXN100353,15688963,12-10-2024,89407.8,Healthcare,NetBanking,Practo,Success,0
TXN100354,15575410,28-02-2024,138846.35,Travel,Debit Card,Uber,Reversed,1
TXN100355,15700255,25-06-2024,144721.63,Healthcare,Credit Card,Practo,Success,1
TXN100356,15810218,12-01-2024,140522.26,Food,Credit Card,McDonald's,Success,1
TXN100357,15625623,02-03-2024,2748.54,Entertainment,Debit Card,BookMyShow,Success,0
TXN100358,15748116,26-03-2024,37993.89,Food,NetBanking,Dominos,Success,0
TXN100359,15588986,17-01-2024,133187.25,Entertainment,Debit Card,Hotstar,Success,1
TXN100360,15622017,11-07-2024,68686.9,Entertainment,Credit Card,Netflix,Reversed,0
TXN100361,15775562,10-03-2024,20507.88,Entertainment,UPI,Netflix,Success,0
TXN100362,15578603,19-02-2024,37230.66,Entertainment,NetBanking,Sony LIV,Success,0
TXN100363,15590241,24-05-2024,84275.52,Travel,UPI,MakeMyTrip,Success,0
TXN100364,15674950,09-06-2024,79199.96,Shopping,NetBanking,Flipkart,Success,0
TXN100365,15731815,01-07-2024,49980.52,Shopping,Debit Card,Nykaa,Success,0
TXN100366,15783305,17-07-2024,2995.48,Travel,Credit Card,Uber,Success,0
TXN100367,15602034,09-09-2024,8584.45,Healthcare,Debit Card,Apollo Pharmacy,Success,0
TXN100368,15617705,15-12-2024,31556.97,Food,UPI,Dominos,Success,0
TXN100369,15727311,23-08-2024,89341.47,EMI,Credit Card,Bajaj Finance,Success,0
TXN100370,15814816,27-07-2024,48197.66,Travel,UPI,Yatra,Success,0
TXN100371,15795298,22-08-2024,7772.31,Utilities,Debit Card,Jio,Success,0
TXN100372,15674811,20-12-2024,3171.61,Shopping,Credit Card,Flipkart,Success,0
TXN100373,15728006,09-09-2024,15137.82,Travel,NetBanking,Yatra,Success,0
TXN100374,15653696,25-06-2024,80156.43,Food,Credit Card,Haldirams,Failed,0
TXN100375,15665221,06-08-2024,37317.29,Entertainment,Debit Card,Sony LIV,Success,0
TXN100376,15747980,22-02-2024,99709.65,Food,Debit Card,Haldirams,Success,0
TXN100377,15705512,27-08-2024,108679.94,Shopping,NetBanking,Nykaa,Failed,0
TXN100378,15692463,31-08-2024,54077.36,Shopping,Debit Card,Flipkart,Success,0
TXN100379,15646302,25-09-2024,10751.73,Travel,NetBanking,OYO,Success,0
TXN100380,15794874,30-05-2024,95347.09,Shopping,Debit Card,Nykaa,Success,0
TXN100381,15739131,25-08-2024,4443.33,EMI,UPI,Bajaj Finance,Success,0
TXN100382,15744843,20-12-2024,13787.78,Utilities,Debit Card,BSES,Success,0
TXN100383,15773456,20-10-2024,4804.67,Entertainment,NetBanking,Hotstar,Success,0
TXN100384,15655007,23-07-2024,118295.64,Entertainment,Credit Card,Netflix,Success,0
TXN100385,15779052,31-01-2024,16689.53,Utilities,Debit Card,BSES,Success,0
TXN100386,15785798,02-05-2024,126499.86,Food,UPI,Zomato,Success,1
TXN100387,15726354,13-09-2024,15726.12,Entertainment,Credit Card,PVR,Success,0
TXN100388,15789097,30-07-2024,97445.61,Food,Debit Card,Swiggy,Success,0
TXN100389,15729954,22-01-2024,114774.08,Food,Credit Card,Zomato,Success,0
TXN100390,15691483,11-08-2024,129927.63,Food,Credit Card,Swiggy,Reversed,1
TXN100391,15720910,26-09-2024,65579.73,Food,UPI,Swiggy,Success,0
TXN100392,15635972,01-07-2024,15167.19,Entertainment,UPI,Hotstar,Success,0
TXN100393,15706552,13-12-2024,71016.38,Travel,NetBanking,OYO,Success,0
TXN100394,15586310,04-06-2024,20285.52,Utilities,NetBanking,BSES,Success,0
TXN100395,15641009,29-12-2024,24619.96,Travel,Debit Card,OYO,Success,0
TXN100396,15736656,22-05-2024,37590.56,Utilities,UPI,TATA Power,Success,0
TXN100397,15640905,16-06-2024,96032.93,Food,Debit Card,Dominos,Failed,0
TXN100398,15671930,24-11-2024,106213.9,Healthcare,UPI,Practo,Success,0
TXN100399,15611105,01-02-2024,129644.53,Utilities,Debit Card,BSES,Success,1
TXN100400,15768201,23-03-2024,98832.63,Healthcare,Credit Card,1mg,Success,0
TXN100401,15594864,12-12-2024,63217.44,Utilities,UPI,Mahanagar Gas,Success,0
TXN100402,15615096,03-03-2024,123428.43,Healthcare,NetBanking,1mg,Success,1
TXN100403,15655192,03-09-2024,85935.7,Food,NetBanking,Dominos,Success,0
TXN100404,15750056,21-09-2024,123308.5,Healthcare,Credit Card,1mg,Success,1
TXN100405,15716186,17-08-2024,27149.39,Food,NetBanking,Zomato,Success,0
TXN100406,15809143,19-06-2024,128113.73,Entertainment,Debit Card,BookMyShow,Success,1
TXN100407,15776233,23-11-2024,27172.29,Travel,Debit Card,IRCTC,Reversed,0
TXN100408,15649136,24-03-2024,55515.74,Healthcare,Credit Card,Max Healthcare,Success,0
TXN100409,15585888,26-09-2024,24827.4,Utilities,Credit Card,Jio,Failed,0
TXN100410,15807294,03-03-2024,2982.14,Entertainment,Debit Card,Netflix,Failed,0
TXN100411,15620981,25-09-2024,46632.61,Entertainment,Credit Card,Sony LIV,Success,0
TXN100412,15644572,18-06-2024,135154.44,Healthcare,NetBanking,Fortis,Success,1
TXN100413,15674851,18-02-2024,102071.15,Healthcare,NetBanking,Fortis,Success,0
TXN100414,15755178,09-09-2024,51091.56,Utilities,UPI,Jio,Success,0
TXN100415,15658032,12-03-2024,16410.76,Utilities,Debit Card,TATA Power,Success,0
TXN100416,15815560,15-08-2024,48118.54,Utilities,UPI,TATA Power,Success,0
TXN100417,15692671,18-10-2024,38031.38,Entertainment,Debit Card,PVR,Reversed,0
TXN100418,15704250,28-07-2024,106931.59,Entertainment,Credit Card,Sony LIV,Success,0
TXN100419,15714634,10-06-2024,113810.75,Travel,Credit Card,MakeMyTrip,Success,0
TXN100420,15814268,23-11-2024,148895.13,Travel,Debit Card,Uber,Success,1
TXN100421,15657284,11-02-2024,114716.45,Entertainment,Debit Card,Sony LIV,Success,0
TXN100422,15574167,25-04-2024,43465.45,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN100423,15716164,18-02-2024,145053.29,Entertainment,Credit Card,Hotstar,Failed,1
TXN100424,15625759,21-07-2024,6787.92,Shopping,Debit Card,Nykaa,Success,0
TXN100425,15699634,10-04-2024,49096.94,Healthcare,Credit Card,Practo,Success,0
TXN100426,15569222,21-12-2024,94754.05,Food,Debit Card,Haldirams,Success,0
TXN100427,15631310,07-12-2024,71678.47,Entertainment,UPI,Sony LIV,Success,0
TXN100428,15698474,02-04-2024,30099.23,Shopping,Debit Card,Flipkart,Success,0
TXN100429,15636428,14-09-2024,131834.2,Healthcare,UPI,Max Healthcare,Success,1
TXN100430,15797389,04-09-2024,25406.56,Utilities,Debit Card,TATA Power,Success,0
TXN100431,15790846,06-02-2024,111052.77,Shopping,Debit Card,Myntra,Success,0
TXN100432,15638149,26-07-2024,143845.35,Travel,UPI,Yatra,Success,1
TXN100433,15573242,14-01-2024,101453.5,Travel,Credit Card,Uber,Failed,0
TXN100434,15768095,19-05-2024,113986.51,Healthcare,Debit Card,Max Healthcare,Failed,0
TXN100435,15666633,16-05-2024,2993.81,EMI,UPI,ICICI EMI,Success,0
TXN100436,15762745,10-03-2024,44758.99,EMI,Debit Card,Bajaj Finance,Success,0
TXN100437,15610337,12-09-2024,9833.54,Utilities,Credit Card,Jio,Success,0
TXN100438,15616931,02-03-2024,101284.44,Utilities,UPI,TATA Power,Success,0
TXN100439,15680727,18-07-2024,36684.44,Food,Credit Card,Dominos,Success,0
TXN100440,15775306,14-02-2024,39675.12,Entertainment,Debit Card,PVR,Success,0
TXN100441,15780746,01-02-2024,115019.95,Utilities,UPI,Mahanagar Gas,Success,0
TXN100442,15803764,17-06-2024,134754.33,Utilities,Debit Card,BSES,Failed,1
TXN100443,15787071,05-07-2024,3900.69,EMI,Debit Card,SBI EMI,Success,0
TXN100444,15713853,13-07-2024,56276.75,Utilities,Debit Card,Jio,Success,0
TXN100445,15585888,18-10-2024,79952.72,Travel,Credit Card,MakeMyTrip,Failed,0
TXN100446,15709441,21-04-2024,56198.31,EMI,NetBanking,HDFC EMI,Success,0
TXN100447,15662403,04-04-2024,20540.62,Shopping,NetBanking,Reliance Retail,Success,0
TXN100448,15743040,10-08-2024,74337.85,Entertainment,NetBanking,Sony LIV,Success,0
TXN100449,15678572,18-05-2024,138889.26,Food,Credit Card,Haldirams,Failed,1
TXN100450,15706163,03-03-2024,14031.57,EMI,UPI,SBI EMI,Success,0
TXN100451,15791102,17-11-2024,72897.89,Travel,UPI,Yatra,Success,0
TXN100452,15753332,18-06-2024,15543.82,Food,Credit Card,Swiggy,Success,0
TXN100453,15760431,02-01-2024,119298.83,Entertainment,Debit Card,Netflix,Reversed,0
TXN100454,15720649,07-01-2024,34045.07,Healthcare,Debit Card,Practo,Success,0
TXN100455,15689081,12-04-2024,127404.43,Entertainment,NetBanking,Netflix,Success,1
TXN100456,15646276,06-08-2024,119936.33,Entertainment,UPI,BookMyShow,Success,0
TXN100457,15601026,22-01-2024,118747.71,Travel,NetBanking,OYO,Success,0
TXN100458,15686909,09-02-2024,50917.56,Entertainment,Credit Card,Hotstar,Success,0
TXN100459,15706587,05-08-2024,140254.49,Travel,Credit Card,IRCTC,Success,1
TXN100460,15788291,22-03-2024,14185.68,Food,Debit Card,McDonald's,Success,0
TXN100461,15810432,16-09-2024,56972.08,Utilities,Debit Card,TATA Power,Success,0
TXN100462,15773792,04-10-2024,76393.59,Travel,NetBanking,Uber,Success,0
TXN100463,15672144,04-05-2024,118482.31,Shopping,Credit Card,Amazon,Success,0
TXN100464,15623944,19-03-2024,130704.73,Food,NetBanking,Dominos,Success,1
TXN100465,15585041,21-01-2024,80543.32,Travel,Credit Card,IRCTC,Success,0
TXN100466,15697283,09-05-2024,89992.94,Food,Debit Card,McDonald's,Success,0
TXN100467,15690079,18-10-2024,103068.14,Utilities,NetBanking,Jio,Failed,0
TXN100468,15686936,27-02-2024,101971.27,Travel,UPI,Uber,Success,0
TXN100469,15681506,03-03-2024,50098.33,Utilities,UPI,TATA Power,Success,0
TXN100470,15649523,22-07-2024,75725.99,Healthcare,NetBanking,1mg,Success,0
TXN100471,15648577,19-10-2024,38043.76,Travel,Debit Card,IRCTC,Success,0
TXN100472,15592089,19-08-2024,79548.64,EMI,NetBanking,Axis EMI,Success,0
TXN100473,15701354,08-08-2024,128799.56,Shopping,NetBanking,Myntra,Success,1
TXN100474,15654654,10-12-2024,55989.97,Shopping,Credit Card,Amazon,Failed,0
TXN100475,15749167,01-06-2024,15238.84,Travel,Credit Card,OYO,Success,0
TXN100476,15720702,22-11-2024,90122.18,EMI,Credit Card,Axis EMI,Success,0
TXN100477,15798666,16-01-2024,52133.53,Healthcare,Credit Card,1mg,Success,0
TXN100478,15598782,31-07-2024,131220.72,EMI,NetBanking,SBI EMI,Success,1
TXN100479,15570417,03-10-2024,70846.52,EMI,Debit Card,HDFC EMI,Success,0
TXN100480,15772781,26-03-2024,30765.56,Travel,Debit Card,MakeMyTrip,Success,0
TXN100481,15775905,17-12-2024,97408.16,Utilities,Debit Card,TATA Power,Success,0
TXN100482,15592846,30-07-2024,15327.86,Travel,UPI,IRCTC,Success,0
TXN100483,15647301,24-05-2024,126673.15,EMI,Credit Card,ICICI EMI,Success,1
TXN100484,15809826,31-07-2024,97024.28,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN100485,15692583,05-06-2024,7230.98,Food,NetBanking,Zomato,Success,0
TXN100486,15655574,08-03-2024,94272.79,Utilities,Debit Card,TATA Power,Success,0
TXN100487,15715465,05-03-2024,86046.91,Food,UPI,Dominos,Success,0
TXN100488,15733876,22-11-2024,112466.31,Travel,UPI,Yatra,Success,0
TXN100489,15744843,11-11-2024,76261.91,Food,NetBanking,Zomato,Success,0
TXN100490,15739189,11-10-2024,97199.08,Shopping,UPI,Nykaa,Success,0
TXN100491,15618018,20-09-2024,115642.19,Utilities,Debit Card,TATA Power,Success,0
TXN100492,15603134,04-06-2024,119803.07,Food,Credit Card,Swiggy,Success,0
TXN100493,15625641,10-12-2024,111426.22,Utilities,UPI,Jio,Success,0
TXN100494,15566111,16-07-2024,15123.27,EMI,Credit Card,HDFC EMI,Success,0
TXN100495,15611759,21-05-2024,136035.09,EMI,Debit Card,Bajaj Finance,Success,1
TXN100496,15617866,16-01-2024,59029.27,Entertainment,NetBanking,Hotstar,Success,0
TXN100497,15710928,13-09-2024,142974.18,Shopping,Debit Card,Amazon,Success,1
TXN100498,15587451,30-07-2024,19573.35,Healthcare,NetBanking,Practo,Reversed,0
TXN100499,15662901,09-06-2024,121475.73,Utilities,NetBanking,Mahanagar Gas,Success,1
TXN100500,15756125,24-09-2024,147123.86,Food,Credit Card,Zomato,Success,1
TXN100501,15654390,11-10-2024,41274.31,EMI,Debit Card,SBI EMI,Success,0
TXN100502,15728693,11-09-2024,148752.21,Travel,NetBanking,IRCTC,Success,1
TXN100503,15812497,25-03-2024,39333.95,Shopping,NetBanking,Amazon,Success,0
TXN100504,15787699,08-08-2024,4665.99,Utilities,NetBanking,BSES,Success,0
TXN100505,15594815,03-06-2024,22509.03,Healthcare,Debit Card,Fortis,Failed,0
TXN100506,15735522,12-04-2024,105982.85,Food,Debit Card,Haldirams,Success,0
TXN100507,15785869,04-07-2024,145274.6,EMI,Debit Card,Bajaj Finance,Success,1
TXN100508,15618182,12-10-2024,15818.34,Shopping,Debit Card,Flipkart,Success,0
TXN100509,15797733,10-06-2024,7861.71,Food,UPI,Dominos,Success,0
TXN100510,15739189,13-07-2024,63657.62,Shopping,Debit Card,Nykaa,Success,0
TXN100511,15614215,24-08-2024,122981.64,EMI,UPI,Axis EMI,Success,1
TXN100512,15687658,07-03-2024,99275.87,Food,NetBanking,Haldirams,Success,0
TXN100513,15586976,02-03-2024,81944.98,Healthcare,UPI,Apollo Pharmacy,Failed,0
TXN100514,15800845,24-12-2024,101483.83,Travel,UPI,IRCTC,Success,0
TXN100515,15711378,29-06-2024,63871.62,Food,Debit Card,Swiggy,Success,0
TXN100516,15595228,24-01-2024,102047.21,EMI,Credit Card,SBI EMI,Success,0
TXN100517,15770525,26-04-2024,73992.2,Shopping,NetBanking,Reliance Retail,Success,0
TXN100518,15593601,18-03-2024,120197.16,Entertainment,UPI,PVR,Success,1
TXN100519,15758813,11-12-2024,95861.7,Entertainment,Credit Card,Netflix,Success,0
TXN100520,15600379,30-12-2024,120227.66,Shopping,Debit Card,Reliance Retail,Success,1
TXN100521,15614934,26-04-2024,97775.29,Utilities,Credit Card,Airtel,Success,0
TXN100522,15705890,03-05-2024,116150.88,Entertainment,UPI,BookMyShow,Success,0
TXN100523,15587535,09-09-2024,12039.52,EMI,UPI,HDFC EMI,Success,0
TXN100524,15658459,30-11-2024,76564.54,Healthcare,UPI,Practo,Success,0
TXN100525,15605835,23-03-2024,52926.05,Travel,Debit Card,MakeMyTrip,Success,0
TXN100526,15575417,15-11-2024,11274.65,Healthcare,UPI,Apollo Pharmacy,Success,0
TXN100527,15746490,18-10-2024,144716.92,Food,Credit Card,Haldirams,Success,1
TXN100528,15568595,05-03-2024,60441.34,Utilities,Credit Card,TATA Power,Success,0
TXN100529,15570769,29-10-2024,75773.42,Shopping,Credit Card,Reliance Retail,Success,0
TXN100530,15595831,14-10-2024,144169.5,Entertainment,Debit Card,PVR,Success,1
TXN100531,15750808,20-09-2024,87671.01,Travel,UPI,IRCTC,Success,0
TXN100532,15674811,08-11-2024,16425.35,Healthcare,UPI,Apollo Pharmacy,Success,0
TXN100533,15732963,13-03-2024,9710.07,Utilities,NetBanking,Jio,Success,0
TXN100534,15600879,28-07-2024,30258.8,Food,NetBanking,Zomato,Success,0
TXN100535,15745354,02-07-2024,109802.21,Healthcare,UPI,1mg,Failed,0
TXN100536,15681554,16-12-2024,133826.48,Healthcare,UPI,Fortis,Success,1
TXN100537,15755648,20-12-2024,1657.82,Entertainment,Credit Card,PVR,Success,0
TXN100538,15812513,10-05-2024,51016,Utilities,Debit Card,BSES,Success,0
TXN100539,15576676,28-06-2024,128202.99,Utilities,Credit Card,BSES,Success,1
TXN100540,15761132,13-11-2024,137902.28,Travel,NetBanking,Yatra,Failed,1
TXN100541,15736112,17-07-2024,54475.03,Utilities,NetBanking,Airtel,Success,0
TXN100542,15695492,15-04-2024,81629.1,Healthcare,Debit Card,Max Healthcare,Success,0
TXN100543,15807595,10-06-2024,90879.8,Travel,UPI,OYO,Success,0
TXN100544,15711398,30-10-2024,146917.61,Shopping,Credit Card,Nykaa,Success,1
TXN100545,15724536,19-08-2024,114562.92,Food,Credit Card,Haldirams,Success,0
TXN100546,15680346,28-04-2024,64061.62,Shopping,UPI,Nykaa,Success,0
TXN100547,15657163,24-03-2024,22116.79,Travel,UPI,Yatra,Failed,0
TXN100548,15791053,30-09-2024,96112.77,Healthcare,Debit Card,Apollo Pharmacy,Reversed,0
TXN100549,15629323,24-01-2024,115239.26,Utilities,Credit Card,BSES,Success,0
TXN100550,15689514,17-10-2024,19972.88,Shopping,UPI,Reliance Retail,Success,0
TXN100551,15808017,05-04-2024,4980.66,Utilities,Debit Card,Airtel,Failed,0
TXN100552,15584364,27-10-2024,144058.92,Travel,Debit Card,OYO,Success,1
TXN100553,15762268,14-09-2024,62653.39,Travel,Credit Card,MakeMyTrip,Success,0
TXN100554,15681956,06-11-2024,2792.49,Healthcare,UPI,Apollo Pharmacy,Success,0
TXN100555,15644621,19-06-2024,19982.49,Food,NetBanking,McDonald's,Success,0
TXN100556,15703019,01-06-2024,146676.87,Shopping,Debit Card,Myntra,Success,1
TXN100557,15661249,07-05-2024,113133.57,Utilities,NetBanking,Airtel,Success,0
TXN100558,15756475,30-10-2024,65264.93,Travel,UPI,Uber,Success,0
TXN100559,15788946,15-05-2024,102912.9,Healthcare,Credit Card,1mg,Success,0
TXN100560,15644765,26-11-2024,20139.49,Shopping,Credit Card,Amazon,Success,0
TXN100561,15798888,15-06-2024,105934.33,Healthcare,Credit Card,Apollo Pharmacy,Success,0
TXN100562,15679283,03-05-2024,131683.16,Utilities,Credit Card,Mahanagar Gas,Success,1
TXN100563,15588446,11-10-2024,88001.17,Entertainment,Debit Card,PVR,Failed,0
TXN100564,15593969,03-02-2024,136493.72,Travel,Credit Card,Uber,Success,1
TXN100565,15727688,23-09-2024,17657.24,Entertainment,Debit Card,Sony LIV,Success,0
TXN100566,15585241,01-06-2024,55621.35,Shopping,NetBanking,Nykaa,Success,0
TXN100567,15702298,16-09-2024,111620.69,Travel,NetBanking,Yatra,Failed,0
TXN100568,15773447,17-04-2024,6464.28,Travel,UPI,OYO,Success,0
TXN100569,15693468,28-08-2024,148954.66,EMI,UPI,Axis EMI,Success,1
TXN100570,15705512,02-03-2024,65865.63,Shopping,Debit Card,Nykaa,Success,0
TXN100571,15809823,31-10-2024,95792.9,Healthcare,Debit Card,Max Healthcare,Success,0
TXN100572,15675320,15-06-2024,145026.91,Shopping,NetBanking,Flipkart,Success,1
TXN100573,15752731,12-06-2024,113099.5,Entertainment,NetBanking,Hotstar,Success,0
TXN100574,15667554,24-03-2024,127116.16,Utilities,UPI,Jio,Success,1
TXN100575,15806926,07-07-2024,96567.61,Entertainment,UPI,Hotstar,Success,0
TXN100576,15585901,24-10-2024,129143.79,Travel,Debit Card,Yatra,Success,1
TXN100577,15805449,17-10-2024,107423.48,Shopping,UPI,Amazon,Success,0
TXN100578,15628112,22-11-2024,90877.43,Food,NetBanking,Dominos,Success,0
TXN100579,15775741,01-10-2024,68107.73,Healthcare,Debit Card,Fortis,Success,0
TXN100580,15811773,23-09-2024,116973.74,Entertainment,Credit Card,PVR,Success,0
TXN100581,15575214,22-01-2024,39197.79,EMI,NetBanking,Bajaj Finance,Success,0
TXN100582,15776233,03-12-2024,43302.71,Food,NetBanking,McDonald's,Success,0
TXN100583,15662955,07-11-2024,22526.9,Travel,Credit Card,MakeMyTrip,Success,0
TXN100584,15812351,31-08-2024,71489.13,Utilities,Debit Card,TATA Power,Success,0
TXN100585,15726358,06-12-2024,30031.21,Food,Credit Card,Swiggy,Success,0
TXN100586,15713378,25-06-2024,30198.55,Shopping,Debit Card,Nykaa,Success,0
TXN100587,15784676,04-07-2024,146428.08,Utilities,Debit Card,Jio,Success,1
TXN100588,15693864,19-03-2024,29052.42,Healthcare,UPI,Practo,Failed,0
TXN100589,15636589,03-07-2024,47966.65,Utilities,Credit Card,TATA Power,Success,0
TXN100590,15791700,01-03-2024,119164.8,Food,NetBanking,Swiggy,Success,0
TXN100591,15639415,21-04-2024,38793.07,Travel,Debit Card,IRCTC,Success,0
TXN100592,15689425,04-02-2024,45755.28,Healthcare,Debit Card,Apollo Pharmacy,Reversed,0
